	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_3.2_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_3.2_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_3.2_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_3.2_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_3.2_148_1481Hz.c3d
	LEFT FOOT ON	RIGHT FOOT ON	ANALOGTIME	FRAMES	TIME
	EVENT_LABEL	EVENT_LABEL	FRAME_NUMBERS	FRAME_NUMBERS	FRAME_NUMBERS
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	X	X	X	X
1630			10.99575	1630	10.99575
1631			11.0025	1631	11.0025
1632			11.00925	1632	11.00925
1633			11.016	1633	11.016
1634			11.02275	1634	11.02275
1635			11.0295	1635	11.0295
1636			11.03625	1636	11.03625
1637			11.043	1637	11.043
1638			11.04975	1638	11.04975
1639			11.0565	1639	11.0565
1640			11.06325	1640	11.06325
1641			11.07	1641	11.07
1642			11.07675	1642	11.07675
1643			11.0835	1643	11.0835
1644			11.09025	1644	11.09025
1645			11.097	1645	11.097
1646			11.10375	1646	11.10375
1647			11.1105	1647	11.1105
1648			11.11725	1648	11.11725
1649			11.124	1649	11.124
1650			11.13075	1650	11.13075
1651			11.1375	1651	11.1375
1652			11.14425	1652	11.14425
1653			11.151	1653	11.151
1654			11.15775	1654	11.15775
1655			11.1645	1655	11.1645
1656			11.17125	1656	11.17125
1657			11.178	1657	11.178
1658			11.18475	1658	11.18475
1659			11.1915	1659	11.1915
1660			11.19825	1660	11.19825
1661			11.205	1661	11.205
1662			11.21175	1662	11.21175
1663			11.2185	1663	11.2185
1664			11.22525	1664	11.22525
1665			11.232	1665	11.232
1666			11.23875	1666	11.23875
1667			11.2455	1667	11.2455
1668			11.25225	1668	11.25225
1669			11.259	1669	11.259
1670			11.26575	1670	11.26575
1671			11.2725	1671	11.2725
1672			11.27925	1672	11.27925
1673			11.286	1673	11.286
1674			11.29275	1674	11.29275
1675			11.2995	1675	11.2995
1676			11.30625	1676	11.30625
1677			11.313	1677	11.313
1678			11.31975	1678	11.31975
1679			11.3265	1679	11.3265
1680			11.33325	1680	11.33325
1681			11.34	1681	11.34
1682			11.34675	1682	11.34675
1683			11.3535	1683	11.3535
1684			11.36025	1684	11.36025
1685			11.367	1685	11.367
1686			11.37375	1686	11.37375
1687			11.3805	1687	11.3805
1688			11.38725	1688	11.38725
1689			11.394	1689	11.394
1690			11.40075	1690	11.40075
1691			11.4075	1691	11.4075
1692			11.41425	1692	11.41425
1693			11.421	1693	11.421
1694			11.42775	1694	11.42775
1695			11.4345	1695	11.4345
1696			11.44125	1696	11.44125
1697			11.448	1697	11.448
1698			11.45475	1698	11.45475
1699			11.4615	1699	11.4615
1700			11.46825	1700	11.46825
1701			11.475	1701	11.475
1702			11.48175	1702	11.48175
1703			11.4885	1703	11.4885
1704			11.49525	1704	11.49525
1705			11.502	1705	11.502
1706			11.50875	1706	11.50875
1707			11.5155	1707	11.5155
1708			11.52225	1708	11.52225
1709			11.529	1709	11.529
1710			11.53575	1710	11.53575
1711			11.5425	1711	11.5425
1712			11.54925	1712	11.54925
1713			11.556	1713	11.556
1714			11.56275	1714	11.56275
1715			11.5695	1715	11.5695
1716			11.57625	1716	11.57625
1717			11.583	1717	11.583
1718			11.58975	1718	11.58975
1719			11.5965	1719	11.5965
1720			11.603251	1720	11.603251
1721			11.61	1721	11.61
1722			11.61675	1722	11.61675
1723			11.6235	1723	11.6235
1724			11.63025	1724	11.63025
1725			11.637	1725	11.637
1726			11.64375	1726	11.64375
1727			11.6505	1727	11.6505
1728			11.65725	1728	11.65725
1729			11.664001	1729	11.664001
1730			11.67075	1730	11.67075
1731			11.6775	1731	11.6775
1732			11.68425	1732	11.68425
1733			11.691	1733	11.691
1734			11.69775	1734	11.69775
1735			11.7045	1735	11.7045
1736			11.71125	1736	11.71125
1737			11.718	1737	11.718
1738			11.724751	1738	11.724751
1739			11.7315	1739	11.7315
1740			11.73825	1740	11.73825
1741			11.745	1741	11.745
1742			11.75175	1742	11.75175
1743			11.7585	1743	11.7585
1744			11.76525	1744	11.76525
1745			11.772	1745	11.772
1746			11.77875	1746	11.77875
1747			11.7855	1747	11.7855
1748			11.79225	1748	11.79225
1749			11.799	1749	11.799
1750			11.80575	1750	11.80575
1751			11.8125	1751	11.8125
1752			11.81925	1752	11.81925
1753			11.826	1753	11.826
1754			11.83275	1754	11.83275
1755			11.8395	1755	11.8395
1756			11.84625	1756	11.84625
1757			11.853	1757	11.853
1758			11.85975	1758	11.85975
1759			11.8665	1759	11.8665
1760			11.87325	1760	11.87325
1761			11.88	1761	11.88
1762			11.88675	1762	11.88675
1763			11.8935	1763	11.8935
1764			11.90025	1764	11.90025
1765			11.907	1765	11.907
1766			11.91375	1766	11.91375
1767			11.9205	1767	11.9205
1768			11.92725	1768	11.92725
1769			11.934	1769	11.934
1770			11.94075	1770	11.94075
1771			11.9475	1771	11.9475
1772			11.95425	1772	11.95425
1773			11.961	1773	11.961
1774			11.96775	1774	11.96775
1775			11.9745	1775	11.9745
1776			11.98125	1776	11.98125
1777			11.988	1777	11.988
1778			11.99475	1778	11.99475
1779			12.0015	1779	12.0015
1780			12.00825	1780	12.00825
1781			12.015	1781	12.015
1782			12.02175	1782	12.02175
1783			12.0285	1783	12.0285
1784			12.03525	1784	12.03525
1785			12.042	1785	12.042
1786			12.04875	1786	12.04875
1787			12.0555	1787	12.0555
1788			12.06225	1788	12.06225
1789			12.069	1789	12.069
1790			12.07575	1790	12.07575
1791			12.0825	1791	12.0825
1792			12.08925	1792	12.08925
1793			12.096	1793	12.096
1794			12.10275	1794	12.10275
1795			12.1095	1795	12.1095
1796			12.11625	1796	12.11625
1797			12.123	1797	12.123
1798			12.12975	1798	12.12975
1799			12.1365	1799	12.1365
1800			12.14325	1800	12.14325
1801			12.15	1801	12.15
1802			12.15675	1802	12.15675
1803			12.1635	1803	12.1635
1804			12.17025	1804	12.17025
1805			12.177	1805	12.177
1806			12.18375	1806	12.18375
1807			12.1905	1807	12.1905
1808			12.19725	1808	12.19725
1809			12.204	1809	12.204
1810			12.21075	1810	12.21075
1811			12.2175	1811	12.2175
1812			12.22425	1812	12.22425
1813			12.231	1813	12.231
1814			12.23775	1814	12.23775
1815			12.2445	1815	12.2445
1816			12.25125	1816	12.25125
1817			12.258	1817	12.258
1818			12.26475	1818	12.26475
1819			12.2715	1819	12.2715
1820			12.27825	1820	12.27825
1821			12.285	1821	12.285
1822			12.29175	1822	12.29175
1823			12.2985	1823	12.2985
1824			12.30525	1824	12.30525
1825			12.312	1825	12.312
1826			12.31875	1826	12.31875
1827			12.3255	1827	12.3255
1828			12.33225	1828	12.33225
1829			12.339	1829	12.339
1830			12.34575	1830	12.34575
1831			12.3525	1831	12.3525
1832			12.35925	1832	12.35925
1833			12.366	1833	12.366
1834			12.37275	1834	12.37275
1835			12.3795	1835	12.3795
1836			12.38625	1836	12.38625
1837			12.393	1837	12.393
1838			12.39975	1838	12.39975
1839			12.4065	1839	12.4065
1840			12.41325	1840	12.41325
1841			12.42	1841	12.42
1842			12.42675	1842	12.42675
1843			12.4335	1843	12.4335
1844			12.44025	1844	12.44025
1845			12.447001	1845	12.447001
1846			12.45375	1846	12.45375
1847			12.4605	1847	12.4605
1848			12.46725	1848	12.46725
1849			12.474	1849	12.474
1850			12.48075	1850	12.48075
1851			12.4875	1851	12.4875
1852			12.49425	1852	12.49425
1853			12.501	1853	12.501
1854			12.507751	1854	12.507751
1855			12.5145	1855	12.5145
1856			12.52125	1856	12.52125
1857			12.528	1857	12.528
1858			12.53475	1858	12.53475
1859			12.5415	1859	12.5415
1860			12.54825	1860	12.54825
1861			12.555	1861	12.555
1862			12.56175	1862	12.56175
1863			12.568501	1863	12.568501
1864			12.57525	1864	12.57525
1865			12.582	1865	12.582
1866			12.58875	1866	12.58875
1867			12.5955	1867	12.5955
1868			12.60225	1868	12.60225
1869			12.609	1869	12.609
1870			12.61575	1870	12.61575
1871			12.6225	1871	12.6225
1872			12.62925	1872	12.62925
1873			12.636	1873	12.636
1874			12.64275	1874	12.64275
1875			12.6495	1875	12.6495
1876			12.65625	1876	12.65625
1877			12.663	1877	12.663
1878			12.66975	1878	12.66975
1879			12.6765	1879	12.6765
1880			12.68325	1880	12.68325
1881			12.69	1881	12.69
1882			12.69675	1882	12.69675
1883			12.7035	1883	12.7035
1884			12.71025	1884	12.71025
1885			12.717	1885	12.717
1886			12.72375	1886	12.72375
1887			12.7305	1887	12.7305
1888			12.73725	1888	12.73725
1889			12.744	1889	12.744
1890			12.75075	1890	12.75075
1891			12.7575	1891	12.7575
1892			12.76425	1892	12.76425
1893			12.771	1893	12.771
1894			12.77775	1894	12.77775
1895			12.7845	1895	12.7845
1896			12.79125	1896	12.79125
1897			12.798	1897	12.798
1898			12.80475	1898	12.80475
1899			12.8115	1899	12.8115
1900			12.81825	1900	12.81825
1901			12.825	1901	12.825
1902			12.83175	1902	12.83175
1903			12.8385	1903	12.8385
1904			12.84525	1904	12.84525
1905			12.852	1905	12.852
1906			12.85875	1906	12.85875
1907			12.8655	1907	12.8655
1908			12.87225	1908	12.87225
1909			12.879	1909	12.879
1910			12.88575	1910	12.88575
1911			12.8925	1911	12.8925
1912			12.89925	1912	12.89925
1913			12.906	1913	12.906
1914			12.91275	1914	12.91275
1915			12.9195	1915	12.9195
1916			12.92625	1916	12.92625
1917			12.933	1917	12.933
1918			12.93975	1918	12.93975
1919			12.9465	1919	12.9465
1920			12.95325	1920	12.95325
1921			12.96	1921	12.96
1922			12.96675	1922	12.96675
1923			12.9735	1923	12.9735
1924			12.98025	1924	12.98025
1925			12.987	1925	12.987
1926			12.99375	1926	12.99375
1927			13.0005	1927	13.0005
1928			13.00725	1928	13.00725
1929			13.014	1929	13.014
1930			13.02075	1930	13.02075
1931			13.0275	1931	13.0275
1932			13.03425	1932	13.03425
1933			13.041	1933	13.041
1934			13.04775	1934	13.04775
1935			13.0545	1935	13.0545
1936			13.06125	1936	13.06125
1937			13.068	1937	13.068
1938			13.07475	1938	13.07475
1939			13.0815	1939	13.0815
1940			13.08825	1940	13.08825
1941			13.095	1941	13.095
1942			13.10175	1942	13.10175
1943			13.1085	1943	13.1085
1944			13.11525	1944	13.11525
1945			13.122	1945	13.122
1946			13.12875	1946	13.12875
1947			13.1355	1947	13.1355
1948			13.14225	1948	13.14225
1949			13.149	1949	13.149
1950			13.15575	1950	13.15575
1951			13.1625	1951	13.1625
1952			13.16925	1952	13.16925
1953			13.176	1953	13.176
1954			13.18275	1954	13.18275
1955			13.1895	1955	13.1895
1956			13.19625	1956	13.19625
1957			13.203	1957	13.203
1958			13.20975	1958	13.20975
1959			13.2165	1959	13.2165
1960			13.22325	1960	13.22325
1961			13.23	1961	13.23
1962			13.23675	1962	13.23675
1963			13.2435	1963	13.2435
1964			13.25025	1964	13.25025
1965			13.257	1965	13.257
1966			13.26375	1966	13.26375
1967			13.2705	1967	13.2705
1968			13.27725	1968	13.27725
1969			13.284	1969	13.284
1970			13.290751	1970	13.290751
1971			13.2975	1971	13.2975
1972			13.30425	1972	13.30425
1973			13.311	1973	13.311
1974			13.31775	1974	13.31775
1975			13.3245	1975	13.3245
1976			13.33125	1976	13.33125
1977			13.338	1977	13.338
1978			13.34475	1978	13.34475
1979			13.351501	1979	13.351501
1980			13.35825	1980	13.35825
1981			13.365	1981	13.365
1982			13.37175	1982	13.37175
1983			13.3785	1983	13.3785
1984			13.38525	1984	13.38525
1985			13.392	1985	13.392
1986			13.39875	1986	13.39875
1987			13.4055	1987	13.4055
1988			13.412251	1988	13.412251
1989			13.419	1989	13.419
1990			13.42575	1990	13.42575
1991			13.4325	1991	13.4325
1992			13.43925	1992	13.43925
1993			13.446	1993	13.446
1994			13.45275	1994	13.45275
1995			13.4595	1995	13.4595
1996			13.46625	1996	13.46625
1997			13.473001	1997	13.473001
1998			13.47975	1998	13.47975
1999			13.4865	1999	13.4865
2000			13.49325	2000	13.49325
2001			13.5	2001	13.5
2002			13.50675	2002	13.50675
2003			13.5135	2003	13.5135
2004			13.52025	2004	13.52025
2005			13.527	2005	13.527
2006			13.53375	2006	13.53375
2007			13.5405	2007	13.5405
2008			13.54725	2008	13.54725
2009			13.554	2009	13.554
2010			13.56075	2010	13.56075
2011			13.5675	2011	13.5675
2012			13.57425	2012	13.57425
2013			13.581	2013	13.581
2014			13.58775	2014	13.58775
2015			13.5945	2015	13.5945
2016			13.60125	2016	13.60125
2017			13.608	2017	13.608
2018			13.61475	2018	13.61475
2019			13.6215	2019	13.6215
2020			13.62825	2020	13.62825
2021			13.635	2021	13.635
2022			13.64175	2022	13.64175
2023			13.6485	2023	13.6485
2024			13.65525	2024	13.65525
2025			13.662	2025	13.662
2026			13.66875	2026	13.66875
2027			13.6755	2027	13.6755
2028			13.68225	2028	13.68225
2029			13.689	2029	13.689
2030			13.69575	2030	13.69575
2031			13.7025	2031	13.7025
2032			13.70925	2032	13.70925
2033			13.716	2033	13.716
2034			13.72275	2034	13.72275
2035			13.7295	2035	13.7295
2036			13.73625	2036	13.73625
2037			13.743	2037	13.743
2038			13.74975	2038	13.74975
2039			13.7565	2039	13.7565
2040			13.76325	2040	13.76325
2041			13.77	2041	13.77
2042			13.77675	2042	13.77675
2043			13.7835	2043	13.7835
2044			13.79025	2044	13.79025
2045			13.797	2045	13.797
2046			13.80375	2046	13.80375
2047			13.8105	2047	13.8105
2048			13.81725	2048	13.81725
2049			13.824	2049	13.824
2050			13.83075	2050	13.83075
2051			13.8375	2051	13.8375
2052			13.84425	2052	13.84425
2053			13.851	2053	13.851
2054			13.85775	2054	13.85775
2055			13.8645	2055	13.8645
2056			13.87125	2056	13.87125
2057			13.878	2057	13.878
2058			13.88475	2058	13.88475
2059			13.8915	2059	13.8915
2060			13.89825	2060	13.89825
2061			13.905	2061	13.905
2062			13.91175	2062	13.91175
2063			13.9185	2063	13.9185
2064			13.92525	2064	13.92525
2065			13.932	2065	13.932
2066			13.93875	2066	13.93875
2067			13.9455	2067	13.9455
2068			13.95225	2068	13.95225
2069			13.959	2069	13.959
2070			13.96575	2070	13.96575
2071			13.9725	2071	13.9725
2072			13.97925	2072	13.97925
2073			13.986	2073	13.986
2074			13.99275	2074	13.99275
2075			13.9995	2075	13.9995
2076			14.00625	2076	14.00625
2077			14.013	2077	14.013
2078			14.01975	2078	14.01975
2079			14.0265	2079	14.0265
2080			14.03325	2080	14.03325
2081			14.04	2081	14.04
2082			14.04675	2082	14.04675
2083			14.0535	2083	14.0535
2084			14.06025	2084	14.06025
2085			14.067	2085	14.067
2086			14.07375	2086	14.07375
2087			14.0805	2087	14.0805
2088			14.08725	2088	14.08725
2089			14.094	2089	14.094
2090			14.10075	2090	14.10075
2091			14.1075	2091	14.1075
2092			14.11425	2092	14.11425
2093			14.121	2093	14.121
2094			14.12775	2094	14.12775
2095			14.134501	2095	14.134501
2096			14.14125	2096	14.14125
2097			14.148	2097	14.148
2098			14.15475	2098	14.15475
2099			14.1615	2099	14.1615
2100			14.16825	2100	14.16825
2101			14.175	2101	14.175
2102			14.18175	2102	14.18175
2103			14.1885	2103	14.1885
2104			14.195251	2104	14.195251
2105			14.202	2105	14.202
2106			14.20875	2106	14.20875
2107			14.2155	2107	14.2155
2108			14.22225	2108	14.22225
2109			14.229	2109	14.229
2110			14.23575	2110	14.23575
2111			14.2425	2111	14.2425
2112			14.24925	2112	14.24925
2113			14.256001	2113	14.256001
2114			14.26275	2114	14.26275
2115			14.2695	2115	14.2695
2116			14.27625	2116	14.27625
2117			14.283	2117	14.283
2118			14.28975	2118	14.28975
2119			14.2965	2119	14.2965
2120			14.30325	2120	14.30325
2121			14.31	2121	14.31
2122			14.316751	2122	14.316751
2123			14.3235	2123	14.3235
2124			14.33025	2124	14.33025
2125			14.337	2125	14.337
2126			14.34375	2126	14.34375
2127			14.3505	2127	14.3505
2128			14.35725	2128	14.35725
2129			14.364	2129	14.364
2130			14.37075	2130	14.37075
2131			14.3775	2131	14.3775
2132			14.38425	2132	14.38425
2133			14.391	2133	14.391
2134			14.39775	2134	14.39775
2135			14.4045	2135	14.4045
2136			14.41125	2136	14.41125
2137			14.418	2137	14.418
2138			14.42475	2138	14.42475
2139			14.4315	2139	14.4315
2140			14.43825	2140	14.43825
2141			14.445	2141	14.445
2142			14.45175	2142	14.45175
2143			14.4585	2143	14.4585
2144			14.46525	2144	14.46525
2145			14.472	2145	14.472
2146			14.47875	2146	14.47875
2147			14.4855	2147	14.4855
2148			14.49225	2148	14.49225
2149			14.499	2149	14.499
2150			14.50575	2150	14.50575
2151			14.5125	2151	14.5125
2152			14.51925	2152	14.51925
2153			14.526	2153	14.526
2154			14.53275	2154	14.53275
2155			14.5395	2155	14.5395
2156			14.54625	2156	14.54625
2157			14.553	2157	14.553
2158			14.55975	2158	14.55975
2159			14.5665	2159	14.5665
2160			14.57325	2160	14.57325
2161			14.58	2161	14.58
2162			14.58675	2162	14.58675
2163			14.5935	2163	14.5935
2164			14.60025	2164	14.60025
2165			14.607	2165	14.607
2166			14.61375	2166	14.61375
2167			14.6205	2167	14.6205
2168			14.62725	2168	14.62725
2169			14.634	2169	14.634
2170			14.64075	2170	14.64075
2171			14.6475	2171	14.6475
2172			14.65425	2172	14.65425
2173			14.661	2173	14.661
2174			14.66775	2174	14.66775
2175			14.6745	2175	14.6745
2176			14.68125	2176	14.68125
2177			14.688	2177	14.688
2178			14.69475	2178	14.69475
2179			14.7015	2179	14.7015
2180			14.70825	2180	14.70825
2181			14.715	2181	14.715
2182			14.72175	2182	14.72175
2183			14.7285	2183	14.7285
2184			14.73525	2184	14.73525
2185			14.742	2185	14.742
2186			14.74875	2186	14.74875
2187			14.7555	2187	14.7555
2188			14.76225	2188	14.76225
2189			14.769	2189	14.769
2190			14.77575	2190	14.77575
2191			14.7825	2191	14.7825
2192			14.78925	2192	14.78925
2193			14.796	2193	14.796
2194			14.80275	2194	14.80275
2195			14.8095	2195	14.8095
2196			14.81625	2196	14.81625
2197			14.823	2197	14.823
2198			14.82975	2198	14.82975
2199			14.8365	2199	14.8365
2200			14.84325	2200	14.84325
2201			14.85	2201	14.85
2202			14.85675	2202	14.85675
2203			14.8635	2203	14.8635
2204			14.87025	2204	14.87025
2205			14.877	2205	14.877
2206			14.88375	2206	14.88375
2207			14.8905	2207	14.8905
2208			14.89725	2208	14.89725
2209			14.904	2209	14.904
2210			14.91075	2210	14.91075
2211			14.9175	2211	14.9175
2212			14.92425	2212	14.92425
2213			14.931	2213	14.931
2214			14.93775	2214	14.93775
2215			14.9445	2215	14.9445
2216			14.95125	2216	14.95125
2217			14.958	2217	14.958
2218			14.96475	2218	14.96475
2219			14.9715	2219	14.9715
2220			14.978251	2220	14.978251
2221			14.985	2221	14.985
2222			14.99175	2222	14.99175
2223			14.9985	2223	14.9985
2224			15.00525	2224	15.00525
2225			15.012	2225	15.012
2226			15.01875	2226	15.01875
2227			15.0255	2227	15.0255
2228			15.03225	2228	15.03225
2229			15.039001	2229	15.039001
2230			15.04575	2230	15.04575
2231			15.0525	2231	15.0525
2232			15.05925	2232	15.05925
2233			15.066	2233	15.066
2234			15.07275	2234	15.07275
2235			15.0795	2235	15.0795
2236			15.08625	2236	15.08625
2237			15.093	2237	15.093
2238			15.099751	2238	15.099751
2239			15.1065	2239	15.1065
2240			15.11325	2240	15.11325
2241			15.12	2241	15.12
2242			15.12675	2242	15.12675
2243			15.1335	2243	15.1335
2244			15.14025	2244	15.14025
2245			15.147	2245	15.147
2246			15.15375	2246	15.15375
2247			15.160501	2247	15.160501
2248			15.16725	2248	15.16725
2249			15.174	2249	15.174
2250			15.18075	2250	15.18075
2251			15.1875	2251	15.1875
2252			15.19425	2252	15.19425
2253			15.201	2253	15.201
2254			15.20775	2254	15.20775
2255			15.2145	2255	15.2145
2256			15.221251	2256	15.221251
2257			15.228	2257	15.228
2258			15.23475	2258	15.23475
2259			15.2415	2259	15.2415
2260			15.24825	2260	15.24825
2261			15.255	2261	15.255
2262			15.26175	2262	15.26175
2263			15.2685	2263	15.2685
2264			15.27525	2264	15.27525
2265			15.282	2265	15.282
2266			15.28875	2266	15.28875
2267			15.2955	2267	15.2955
2268			15.30225	2268	15.30225
2269			15.309	2269	15.309
2270			15.31575	2270	15.31575
2271			15.3225	2271	15.3225
2272			15.32925	2272	15.32925
2273			15.336	2273	15.336
2274			15.34275	2274	15.34275
2275			15.3495	2275	15.3495
2276			15.35625	2276	15.35625
2277			15.363	2277	15.363
2278			15.36975	2278	15.36975
2279			15.3765	2279	15.3765
2280			15.38325	2280	15.38325
2281			15.39	2281	15.39
2282			15.39675	2282	15.39675
2283			15.4035	2283	15.4035
2284			15.41025	2284	15.41025
2285			15.417	2285	15.417
2286			15.42375	2286	15.42375
2287			15.4305	2287	15.4305
2288			15.43725	2288	15.43725
2289			15.444	2289	15.444
2290			15.45075	2290	15.45075
2291			15.4575	2291	15.4575
2292			15.46425	2292	15.46425
2293			15.471	2293	15.471
2294			15.47775	2294	15.47775
2295			15.4845	2295	15.4845
2296			15.49125	2296	15.49125
2297			15.498	2297	15.498
2298			15.50475	2298	15.50475
2299			15.5115	2299	15.5115
2300			15.51825	2300	15.51825
2301			15.525	2301	15.525
2302			15.53175	2302	15.53175
2303			15.5385	2303	15.5385
2304			15.54525	2304	15.54525
2305			15.552	2305	15.552
2306			15.55875	2306	15.55875
2307			15.5655	2307	15.5655
2308			15.57225	2308	15.57225
2309			15.579	2309	15.579
2310			15.58575	2310	15.58575
2311			15.5925	2311	15.5925
2312			15.59925	2312	15.59925
2313			15.606	2313	15.606
2314			15.61275	2314	15.61275
2315			15.6195	2315	15.6195
2316			15.62625	2316	15.62625
2317			15.633	2317	15.633
2318			15.63975	2318	15.63975
2319			15.6465	2319	15.6465
2320			15.65325	2320	15.65325
2321			15.66	2321	15.66
2322			15.66675	2322	15.66675
2323			15.6735	2323	15.6735
2324			15.68025	2324	15.68025
2325			15.687	2325	15.687
2326			15.69375	2326	15.69375
2327			15.7005	2327	15.7005
2328			15.70725	2328	15.70725
2329			15.714	2329	15.714
2330			15.72075	2330	15.72075
2331			15.7275	2331	15.7275
2332			15.73425	2332	15.73425
2333			15.741	2333	15.741
2334			15.74775	2334	15.74775
2335			15.7545	2335	15.7545
2336			15.76125	2336	15.76125
2337			15.768	2337	15.768
2338			15.77475	2338	15.77475
2339			15.7815	2339	15.7815
2340			15.78825	2340	15.78825
2341			15.795	2341	15.795
2342			15.80175	2342	15.80175
2343			15.8085	2343	15.8085
2344			15.81525	2344	15.81525
2345			15.822001	2345	15.822001
2346			15.82875	2346	15.82875
2347			15.8355	2347	15.8355
2348			15.84225	2348	15.84225
2349			15.849	2349	15.849
2350			15.85575	2350	15.85575
2351			15.8625	2351	15.8625
2352			15.86925	2352	15.86925
2353			15.876	2353	15.876
2354			15.882751	2354	15.882751
2355			15.8895	2355	15.8895
2356			15.89625	2356	15.89625
2357			15.903	2357	15.903
2358			15.90975	2358	15.90975
2359			15.9165	2359	15.9165
2360			15.92325	2360	15.92325
2361			15.93	2361	15.93
2362			15.93675	2362	15.93675
2363			15.943501	2363	15.943501
2364			15.95025	2364	15.95025
2365			15.957	2365	15.957
2366			15.96375	2366	15.96375
2367			15.9705	2367	15.9705
2368			15.97725	2368	15.97725
2369			15.984	2369	15.984
2370			15.99075	2370	15.99075
2371			15.9975	2371	15.9975
2372			16.00425	2372	16.00425
2373			16.011	2373	16.011
2374			16.01775	2374	16.01775
2375			16.0245	2375	16.0245
2376			16.03125	2376	16.03125
2377			16.038	2377	16.038
2378			16.04475	2378	16.04475
2379			16.0515	2379	16.0515
2380			16.05825	2380	16.05825
2381			16.065001	2381	16.065001
2382			16.071751	2382	16.071751
2383			16.078501	2383	16.078501
2384			16.085251	2384	16.085251
2385			16.092001	2385	16.092001
2386			16.098749	2386	16.098749
2387			16.105499	2387	16.105499
2388			16.112249	2388	16.112249
2389			16.118999	2389	16.118999
2390			16.12575	2390	16.12575
2391			16.1325	2391	16.1325
2392			16.13925	2392	16.13925
2393			16.146	2393	16.146
2394			16.15275	2394	16.15275
2395			16.1595	2395	16.1595
2396			16.16625	2396	16.16625
2397			16.173	2397	16.173
2398			16.17975	2398	16.17975
2399			16.186501	2399	16.186501
2400			16.193251	2400	16.193251
2401			16.200001	2401	16.200001
2402			16.206751	2402	16.206751
2403			16.213501	2403	16.213501
2404			16.220249	2404	16.220249
2405			16.226999	2405	16.226999
2406			16.233749	2406	16.233749
2407			16.240499	2407	16.240499
2408			16.24725	2408	16.24725
2409			16.254	2409	16.254
2410			16.26075	2410	16.26075
2411			16.2675	2411	16.2675
2412			16.27425	2412	16.27425
2413			16.281	2413	16.281
2414			16.28775	2414	16.28775
2415			16.2945	2415	16.2945
2416			16.30125	2416	16.30125
2417			16.308001	2417	16.308001
2418			16.314751	2418	16.314751
2419			16.321501	2419	16.321501
2420			16.328251	2420	16.328251
2421			16.335001	2421	16.335001
2422			16.341749	2422	16.341749
2423			16.348499	2423	16.348499
2424			16.355249	2424	16.355249
2425			16.362	2425	16.362
2426			16.36875	2426	16.36875
2427			16.3755	2427	16.3755
2428			16.38225	2428	16.38225
2429			16.389	2429	16.389
2430			16.39575	2430	16.39575
2431			16.4025	2431	16.4025
2432			16.40925	2432	16.40925
2433			16.416	2433	16.416
2434			16.42275	2434	16.42275
2435			16.429501	2435	16.429501
2436			16.436251	2436	16.436251
2437			16.443001	2437	16.443001
2438			16.449751	2438	16.449751
2439			16.456501	2439	16.456501
2440			16.463249	2440	16.463249
2441			16.469999	2441	16.469999
2442			16.476749	2442	16.476749
2443			16.4835	2443	16.4835
2444			16.49025	2444	16.49025
2445			16.497	2445	16.497
2446			16.50375	2446	16.50375
2447			16.5105	2447	16.5105
2448			16.51725	2448	16.51725
2449			16.524	2449	16.524
2450			16.53075	2450	16.53075
2451			16.5375	2451	16.5375
2452			16.54425	2452	16.54425
2453			16.551001	2453	16.551001
2454			16.557751	2454	16.557751
2455			16.564501	2455	16.564501
2456			16.571251	2456	16.571251
2457			16.577999	2457	16.577999
2458			16.584749	2458	16.584749
2459			16.591499	2459	16.591499
2460			16.598249	2460	16.598249
2461			16.605	2461	16.605
2462			16.61175	2462	16.61175
2463			16.6185	2463	16.6185
2464			16.62525	2464	16.62525
2465			16.632	2465	16.632
2466			16.63875	2466	16.63875
2467			16.6455	2467	16.6455
2468			16.65225	2468	16.65225
2469			16.659	2469	16.659
2470			16.665751	2470	16.665751
2471			16.672501	2471	16.672501
2472			16.679251	2472	16.679251
2473			16.686001	2473	16.686001
2474			16.692751	2474	16.692751
2475			16.699499	2475	16.699499
2476			16.706249	2476	16.706249
2477			16.712999	2477	16.712999
2478			16.719749	2478	16.719749
2479			16.7265	2479	16.7265
2480			16.73325	2480	16.73325
2481			16.74	2481	16.74
2482			16.74675	2482	16.74675
2483			16.7535	2483	16.7535
